sample_accession,A0A075B6H9,A0A075B6I0,A0A075B6I9,A0A075B6K4,A0A0B4J1U7,A0A0B4J1V0,A0A0B4J1V2,A0A0C4DH27,A0A0U1RRE5,A0A0U1RRL7,A0A1B0GTU1,A0A3B3IS91,A0AV96,A0AVF1,A0AVT1,A0FGR8,A0M8Q6,A0MZ66,A0PJW8,A1A5D9,A1KZ92,A1L020,A1L0T0,A1L170,A1L390,A1X283,A1Z1Q3,A2A288,A2A2Y4,A2PYH4,A2RRP1,A2RTX5,A2RTY3,A2RU67,A2RUC4,A2RUS2,A2VDF0,A2VDJ0,A3KMH1,A3KN83,A4D0S4,A4D161,A4D1E9,A4D1P6,A4D1S0,A4D1S5,A4D2P6,A4FU49,A5D8V6,A5YKK6,A6NC98,A6NCS6,A6ND36,A6NDB9,A6NDG6,A6NDU8,A6NE01,A6NE02,A6NED2,A6NEL2,A6NFI3,A6NGN9,A6NHL2,A6NHQ2,A6NHR9,A6NHT5,A6NI56,A6NIH7,A6NJ78,A6NK58,A6NKC9,A6NKD9,A6NKF1,A6NKG5,A6NNB3,A6QL63,A6ZKI3,A7KAX9,A7MBM2,A8K2U0,A8K7I4,A8MT69,A8MTJ3,A8MVW0,A8MW92,A8MWV9,A8MXV4,A8MYA2,A8MYZ6,B0I1T2,B0YJ81,B1AK53,B1ANS9,B2RUZ4,B7Z8K6,B7ZAP0,C9J069,C9JI98,C9JLW8,CONTAMINANT_A2A4G1
PXD030304-Sample-1967,,,,5.934001434351409,,,,,5.961502866674289,,4.932489097981702,,,,6.076945154220581,5.594551279275004,,4.9622459604923055,,,,6.112362998109073,5.753788578874174,,,5.794476065884372,,5.066256935514053,,,4.805975508408608,,,5.165800389048623,5.304201953355485,4.756431292025773,,,4.987941818840248,5.033156020211623,,5.746046542807129,5.752727093933241,5.429173842976096,,,,5.048897003927463,6.145785043121196,5.731022334672802,4.63968187233837,,,,5.903779389052722,5.305313454293894,4.940728854311444,,,5.022307066155002,4.955680740095736,,5.242353176381398,5.313378938599495,5.974956364332552,,5.407204744959614,6.284715685981981,,,,5.7875404524458816,5.3032857709709695,,,,5.643914785812751,4.569415204545534,,,4.915051417972636,5.714865398250677,,5.7064560524100205,4.847757995554381,,,,,,,,4.820529233920332,,,5.346171102308152,,,6.574077373059298,
PXD030304-Sample-1968,,,,,,,,,,,,,,,6.072486362141005,6.379614355579903,,6.037019010193183,5.705813192236927,,4.627273251244058,5.5275194472293325,6.094710588786179,,,5.208515890372901,,,,5.022667049596529,5.088991965266401,,,,5.580380232373446,4.76188706787256,5.702157881353882,,5.203300300649465,5.206076427114943,4.606313658697744,,5.734035789089026,5.808985516341805,,,,5.36361561938786,5.647402907162732,5.872387221749248,5.652774761630718,,,,6.386060596845239,5.307607007515895,4.913743424120031,,,5.01061569278523,4.944473374703468,,5.2328493157237865,5.608676613058482,6.105849680879947,,5.237829654118354,5.506411834831757,,,,,,,,,,4.606075047636219,,,,5.986254084801736,,,,,5.810320090372324,,,6.300449037157133,,5.093750060809689,,,,5.330333824680295,5.223838465608507,,6.304879291800418,5.078233719731599
PXD030304-Sample-1969,,,,,,,,,6.299985338411215,,4.926307588104603,,,,6.240764141368009,4.934295321725769,,,6.03204672860169,,,5.193335111027102,5.92194005188754,,,5.340528044045233,,,,4.882699091423586,5.19486662661027,4.957464072971844,,,5.2894763569055865,,,4.99822036441399,5.716935586669592,5.211267932945975,,5.428834244953206,5.136578298622653,5.654946268952853,,,,5.070423082708118,5.702459774194875,5.86705333408922,4.9359288727189226,,,,5.608500205953929,,4.936317499811771,,5.256593161012267,5.317788350124136,,,5.237353055384109,5.302153362585449,6.143887798577602,5.307931812793221,5.255381957999636,6.10686958925108,,5.538276771905719,,,5.279349283612028,,,,,4.595922026529067,,,5.218056860744502,5.687785100428481,,,4.82777658586716,,5.8209869510670895,5.120656061099582,,5.602597226248966,,,4.804016762487084,,,5.335282312651109,,,6.310109611506002,
PXD030304-Sample-197,,,,,,,,,5.902349191034426,,4.875035327337338,,,,5.980407613824232,5.6991574628721136,,6.176912675789378,,,,5.9315147110382,6.193308190539033,,4.8086528800794905,5.883960728350974,,5.02068239606883,,,5.351115348316766,,,,5.2108508934552455,,5.640674855419324,,5.723441083411692,4.983267559415269,,,5.583140687550532,5.606316395890347,,,4.77860260846233,5.014028182110244,6.096647505124579,5.7695034104609695,,,,5.00755674253993,5.946869505075861,5.280025788682507,4.88715225062219,5.9687876379661375,5.206906782859453,4.947411015615835,4.905045481942192,,5.278427218639546,,5.928912497305027,,5.422697334088627,5.9337915846879135,,,,5.55720502766611,,,,,5.591071383912545,4.55119283723073,,,,5.957297403392381,,5.515832538895438,5.262987364469297,,5.302359429327995,,,,,,4.773829098047612,,,5.3286784755801335,5.616667356676052,,6.376477324607757,
PXD030304-Sample-1970,,,,,,,,,,5.915638034790201,4.890753186812695,,6.0530057442765415,4.964797557760809,6.049637731205317,5.920526234666338,,6.220940943367072,,,,,6.088919794838622,,,5.7661101049566605,,,,4.563455516678839,,,,,,4.715070692086835,,,5.766249356510799,4.706277184672858,,,5.830319111368008,5.230359108535211,,,,5.0259943475381945,5.993918866859965,5.556037946216276,,,4.893100441792413,,6.11558653791433,,4.911953990517448,5.242080441425644,,5.3336175458805375,4.942119093552505,,5.199279811017939,5.303193622527996,5.84013517139197,,5.41569226261147,5.482135732045935,5.445229497103835,,,,,4.711751050516969,,,5.909306866319283,4.561924108365018,,,4.906776037540507,5.658522975527455,,,,,6.104534496941279,5.091660019451039,,,,,,,,5.313785081149281,5.484466370589161,,5.687414896242165,5.115297168555511
PXD030304-Sample-1971,,,,,,,,,5.910091540119123,,,,5.947397801460908,,5.993191627263728,6.108575849350538,,6.4975536176986886,,5.072163818918935,,,6.24960401450037,,,5.8274435063213925,,,,4.52635794005201,4.738783039622213,4.889741785924434,,,,,5.621778371284994,,5.529819304793887,5.270998383494553,,,5.565261775720817,5.184303842797748,5.240645438911134,,,,5.932307891468243,5.792800895084333,,,4.871151355610767,,6.250444151910369,,4.87116505465521,5.18430051815476,,,,,5.43208092085164,,5.925441560034579,,5.200389698199644,5.738700935334053,5.596420808842439,,,,5.221047847965682,4.673709243137517,,,5.564495170281653,4.819153394038019,,,,5.620342061400988,,,4.788516358804094,,6.122573201485152,,,,,5.037256119671177,,,,,4.803778093718002,,5.644296613768133,5.337777944750816
PXD030304-Sample-1972,,,,,,,,,6.376356514254865,,,,,,6.022668203519944,5.191344656687438,,6.067197006382065,,,,5.805779954464097,6.142361412216639,,4.865177292756474,5.966857053866951,,,,4.887226224774569,4.970360936975413,,5.043510116467291,5.1447106425766425,5.258775408181562,,,,5.952379638600216,5.217438229227969,,,5.730906630898438,5.789623935679819,,,,5.103045313819799,6.088502146593568,5.766779622413409,,,,,6.071924321123964,,4.91543473183575,,5.262530979893587,5.330055602894363,,,5.221356354069979,5.29954757515949,6.081516209394314,,5.219836125277719,6.2836666099609175,,,,,,,,,5.639137008468916,4.565389692683496,,,,5.98817907380726,5.271169743398177,5.077018993838833,5.130264336859727,,5.950480617469994,,,4.801575008816345,,,4.880127729219131,,,5.342140763308151,5.563845434460546,,6.551255853664747,
PXD030304-Sample-1973,,,,,,,,,5.979269724808075,5.970681329305762,,,5.868217503206073,,6.075833664474394,5.993942145125291,,6.262460867642718,,,,,6.097154994113812,5.903059609513172,5.213010552568179,5.796150961749807,,,,4.930799116792762,5.382804776725893,,,,5.618026431758573,,6.038112574648636,,5.868291004280297,,,,,5.785559419782542,,5.433312835344754,,5.404220791391789,5.679225567865066,5.509614305384577,,5.490742937411433,,,6.122139506431425,,4.662059649927543,,5.295804245842627,,,,5.327317042130455,5.639882624811176,5.517572474226033,,5.372152110251902,5.855529583566513,5.518566760526609,,,5.644370988831107,,,,,5.691250693010141,4.623248308625103,,,,6.039846392647606,,5.13515752351479,,,6.085345394632092,5.167848194222096,,4.85167341938134,,,4.84497797644862,,,5.383776229632728,4.899529854531504,,6.044708157563055,
PXD030304-Sample-1974,,,,,,5.666280906386034,,,,6.268052330095873,4.895530595182757,,6.063779874042947,,5.362453431178422,6.516863161817189,,5.888794751314888,,,,5.190896547353394,6.368831352455563,,4.840557169661248,5.204900247907663,,,,4.895599433394626,5.25646360626114,,,5.6306619010200265,5.229469896081831,,,,6.050483502694699,,4.58997204127484,,6.037232291818369,,,,,5.031868634304734,6.011115320703988,5.130437893796087,,5.392403487015021,,,5.867876327106665,,4.964391409235951,,,5.152074687849163,4.9267706240586975,,,6.065540365785385,5.868673908588541,5.330254848795414,5.500432830060435,,5.455263362627797,5.522356109459541,5.204893052290415,,,,,,,4.59265204376044,5.287894410791829,,,,,5.376360302470453,5.112806276068504,,6.384504350835169,,,,,,,6.040806227893995,,5.347884367692115,,6.31591986084076,6.153149871616826,5.076072296796787
PXD030304-Sample-1975,,,,,,,,,,,,5.871154595044198,5.700799737781861,,5.997311180577371,5.855528280388535,,5.9945141311129815,,5.444533457138788,,,6.1632669302445775,,5.169270814496352,5.580951056310762,,,,4.87025449973923,5.199186789938556,,,,5.24870696384931,,,,5.944480662201671,4.714002698520513,,,5.750094274913476,4.944056688730084,5.775693769199152,,,,6.121881316799851,5.642065313849623,,,5.22814605191337,,5.5840775330948285,,4.936162630853877,,,5.004920896115577,5.246977649687084,,5.238426203816245,5.31762270117126,5.792566048679826,,5.397114439724824,5.496923477099704,5.651248129139784,5.537533751986015,,5.315649126213241,5.279083444629017,,,,,4.566412689069063,,,,5.995420300285625,,,4.823913571516679,,6.141899100499852,,,,5.617278834857692,,,,,5.350544865151565,,6.160766516268406,5.679904626331421,5.416497149175134
PXD030304-Sample-1976,,,,,,,,,,5.954239959414148,,,5.530115723533622,,5.985375807568147,6.150740298246944,,6.153324755702467,,,,5.204845830318274,6.071961298100398,5.860765619376016,,5.410967406511884,,,,4.902250000008346,,,,,5.276988824838626,,,,5.484687957411039,4.744995325926941,,,5.7641554267764725,,,,,5.376647730044304,5.668555922222408,5.656079633238534,,,,5.087363489598417,5.915202854714576,,4.938872024134007,,,5.023699534568325,,,5.241553703352938,5.620709942364143,5.835747398366635,,5.439824567241896,6.116413141691867,5.185844812001357,,,,,4.799356566678917,5.740662957083246,,5.653323484137527,4.6227475105286775,,,,6.010538098004785,,,,,6.054229115002036,,,4.826637504773567,5.653456017974455,,,,,5.351426112073684,4.874631332437596,5.865653917869865,6.430845857565614,
PXD030304-Sample-1977,,,,,,,,,,,,,5.296173369384019,,5.985488903158674,6.246240610208045,,,,,,,5.851760514693578,,,,,5.113598583957891,,5.013785630784158,5.349358153464144,,,5.226232842329114,5.3390302603539705,5.139446650651575,,,5.358142994651451,5.413903672406177,4.696069046044651,5.534483407499328,5.697321913898734,5.623298550583527,,,,5.157299819238238,5.828485208569896,5.804099186735449,,,,,5.990544427454598,,,,5.330826059662223,5.056761510728174,,,5.561725130059775,5.4976396283937445,5.947002565781776,,5.5113979438500325,,5.243612333594201,,,,,,,,,4.692239132119198,,,4.986948333910592,5.812614149337054,,,,,6.119501676335931,,,6.385922245452584,,,,,,5.404187479688655,4.906825049288607,,6.070860997020529,
PXD030304-Sample-1978,,,,,,,,,,6.20745001612379,4.8882970860283415,,,,5.941510704715631,6.011938000398784,,4.9395374797235805,,5.10614916847501,,5.21709827029606,5.968612890632152,,,5.765692769158188,,,,4.557931441761419,5.58355168109328,,,5.423838265524595,5.224823618596123,,,,5.870690663285053,,,,6.024852899839596,,,,,5.0136918217396005,6.13374049970961,5.677517034568613,,,,,5.970332665460508,,4.898515871828463,,,5.303189487504911,4.920294667542324,,5.179496312029964,5.377115800330761,6.031147496168876,5.279875025085363,5.482572135529763,,5.617762514308312,,,5.573704692740385,,4.72394440547213,,,5.606147209820897,4.849303013359986,,,4.891032704671835,5.975091199359534,,,,,6.322778558275061,,,5.119288120840675,,,,,,5.309853359473855,5.290572150916822,,5.966882516818801,
PXD030304-Sample-1979,,,,,,,,,,6.174402292614379,,,5.635651617678417,4.917909499848528,6.041311774025536,6.101613554839991,,5.979424820693591,,,,,6.040528412322519,,5.112769346001603,5.566414597810836,,,,4.547819105711736,5.132412537340789,,,,5.196928285607424,4.702423463109347,,,5.628994452938795,,,,5.691535096672741,5.368039387584966,5.239318952506304,,,5.010164589956191,5.960556971583725,5.6646811797008825,,,,,6.018686935717649,,4.877503773870295,5.191428753938642,5.1939793261615845,4.950094853448892,4.890678047707368,,5.144461677945158,5.251888068664541,5.881595711335615,,5.461382482437823,5.454051133213208,5.429787873591852,,,,,,,,5.57284593165385,4.556062362080303,,,,,,5.025818796943857,4.77511071542899,,5.749257496392692,,,4.753746486927732,,,,,,5.27866193907422,4.846757697813675,,6.24965463432818,5.392305823372042
PXD030304-Sample-198,,,,,,,,,,,4.860596228698755,,,,6.088928156798015,5.554930627859288,,6.101697844440281,,,,5.932072801522797,6.303545776707565,5.790477952158489,,5.5173993017445655,,,,4.545799084439643,5.477251283985513,4.879932557230348,4.979511482687461,,5.501617439417917,4.703522355882107,,,5.685473919384295,4.668834090914161,,,5.931888443384501,,,,,,5.90533207429511,5.952536019948469,,,,5.909683810188596,6.13219549984486,,4.609937219771503,5.453289638755235,5.193278050035855,4.961620498812504,5.191835034465504,,5.131528077631943,5.273847585639672,6.143115465579229,,5.442279706518512,6.283035237608299,5.108262255710221,5.776936155744144,,,5.520578271741613,,,,5.567470649852075,4.523047096013472,,,,5.943051046817085,,5.73097871239519,5.386285025146044,,,,,4.746200050345499,,,4.742510643727705,,,5.289657707619765,,,6.419373577294411,
PXD030304-Sample-1980,,,,,,,,,,6.32125824825976,,,,,5.709033554152381,6.155713581813494,,5.02509888126106,,,,,6.130473713978168,,,5.727611966493686,,5.152121729555773,,,5.048740540425279,,,5.225501682202863,5.368281070895965,,,,5.182533887555302,4.798286885144212,,,5.529662259411863,,,,,5.45232908147591,6.05138831239014,5.246268086001772,,,,,6.215840193024201,,4.975554468667662,,,5.101954024356997,,,5.5828589786182405,5.396846719924049,5.851766276703555,,5.180564453356656,5.9040504330548815,,,,,,,,,6.011598352180076,4.658046840153076,,,,6.089175150251945,,,,,,,,,,,,,,,4.920717737882916,,6.378602179773886,
PXD030304-Sample-1981,,,,,,,,,,6.28731017038697,,,,,6.0232657213286505,6.096221916065423,,6.364682798719735,,,4.684187781030126,5.262804101914806,5.803281315230479,,,6.029222780679696,,,,,4.8486380564462594,,,,,,,,5.476230466302973,,,,5.2063212102876895,5.311804238945446,5.356828846643795,,,5.419924467365818,5.714750678049654,5.670800059259527,,5.8062438508425736,5.293030888701379,,6.132313860260785,,4.988426734680499,,,5.058672049822688,5.020208711188541,,5.290011682092291,5.360516820200212,6.017077932211837,,5.41930825308182,5.88092733752393,5.533753834823046,,5.292616388314183,,,,,,5.6877618665886684,4.636493596216694,,,,6.06405276245669,,,,,6.00099721593541,,,5.377352769102758,,,,,,5.403875420219992,4.910684866403503,,6.461554219776504,
PXD030304-Sample-1982,,,,,,,,,6.248169535819649,,,,,4.964055967701847,5.562432933780362,5.798897440133274,,,,,,,6.267723030977013,,,4.868405816155055,,,,4.629745155093726,5.528641422738335,,5.343417025973741,,5.555902212990172,,,,5.723439295092491,4.717131590838048,4.614458648398841,,5.743962497181306,5.646485361974412,5.307532614409696,,,5.069272404964512,6.030481567338536,5.845426605302973,,5.448845293949917,,,5.993867090909892,,4.928989061780705,5.245058695002387,,5.329574574014733,,,5.209060080822351,,6.113823790651814,,5.6307165222264,5.485058690068668,,5.5239466165341735,,5.290778398468664,,,,,5.624968510755285,4.58991198575254,,,4.912168229800211,5.688798729974151,,,,,6.1237602371136255,5.10659444014897,,4.8249852635897215,,,4.795764567956638,,,5.330491546112932,5.476805816434558,,,5.07304762437999
PXD030304-Sample-1983,,,,5.978098826758392,,,,,,,4.975574559124528,,,,5.73225051186219,5.719927221358972,,,,,,5.231884718044708,6.356646594214945,,5.402567802055692,5.626727962343002,,,,4.629023163657737,5.019137745582692,,,,,,,,5.6359488718000055,,,,5.889323336345504,,,,,5.389828766170474,5.73253959986942,5.408279927403817,,,,5.813438469939593,,,4.989348285051291,,,5.059234161165997,4.997566389785708,5.451295700680866,5.260821371254176,5.3961173301122,5.767172544907211,,5.414286008692505,,5.7009729127244295,,,,5.322756789481091,,,,,4.907344232916215,,,4.96332384472276,6.037008933781815,,5.621580478616475,4.882921538561966,,5.869703768400969,,,4.87469190861437,,,4.846855519777691,,,5.414056233509477,5.6125903901271545,,6.218866249600538,
PXD030304-Sample-1984,,,,,,5.698874134872488,,,5.931323206546434,,4.909111835201859,,,,6.216993793370744,5.577997559011999,,,,,,5.213002505682336,5.606996674962055,,4.8415545608605095,4.858457404521524,,5.340962368378212,,4.876082889322224,5.38986005251514,,5.034235563646063,,5.291007493608812,,,4.990905530880476,5.648029645729267,5.202047016101851,,5.437933670592674,5.833498671184396,5.236615868765327,,,,5.042668278784878,5.999729401511382,5.9531676415069565,5.638504211421379,5.447394249084076,,5.05716880938092,6.203918901720902,,4.596383794183449,,5.545756969150007,5.28591266058932,,,5.207100517982776,5.616115082771099,6.1848819763151415,,5.275850493582333,5.479759611191236,5.172302136601557,,,,5.267292759267428,,,,,4.619129749550697,,,,5.99539390792378,,,5.299133908851958,,5.324955995117497,,,6.043252216467388,,,4.799579984496591,,,5.324318123777466,,,6.3866782900045145,
PXD030304-Sample-1985,,,,,,,,,,6.266097912434747,,,5.2414073293740975,,5.295055011444154,6.04495578975336,,6.201940787950916,,5.165935874316855,,,6.332896530284199,,5.203847108976347,5.7349255590188255,,,,4.614068023562351,4.8249913512022085,,,,,,,,5.747356822868294,,,,5.654959035219813,5.77629163918598,,5.387983877116288,,5.080072638816913,5.699003360909836,5.454184683718893,,,,,6.020924248085098,,4.955746078267363,,,5.383178233586839,,,5.237939884072854,5.37314066620999,5.779474116574092,,5.441000364120007,5.828420350372169,5.199758695846766,,,,,,,,5.660258772723096,4.632055261829003,,,,5.716143928409114,,,,,6.2826646659099215,,,4.838120261270716,,,4.842274314233634,,,5.368153566404691,,,6.521724501572262,
PXD030304-Sample-1986,,,,,,5.576986456893351,,,,6.134312219681217,4.809235882400211,,5.10060285103703,,5.818129306770183,6.154885399348806,,6.079866263968356,,,,5.105347915589919,6.27185671866852,,5.048199188795473,5.728340401909726,,,,4.471436133154704,5.502196311136881,,,5.5199756614340485,,4.654382255039216,,,5.299261837336453,4.919464119640413,,,5.941426690604764,5.612419953613931,5.186518761124634,,,4.959189986483344,6.0207007354662405,5.661706678902851,,,,,6.031375464073177,5.187690859715309,4.546752960039382,,,5.204346301138742,4.836474056590276,,5.078603477176979,,5.916901808205774,,5.5787569757029125,5.986503546905026,5.369738614840457,,,5.213864664383866,,,,,5.52533443250082,4.518084535495277,,4.609921719941139,,5.571112069137592,,,4.720611586789714,,6.183686406228229,,,4.724671076505361,,,5.023639640566991,,,5.227915756311169,,,6.366332272688657,
PXD030304-Sample-1987,,,,,,,,,,6.189634930882392,,,6.037896195711019,4.927886100741747,6.019820626136186,6.255805042795638,,6.197080955611633,,5.08210074009013,,,6.339044573770959,,5.12277140588944,5.350931076338882,,,,4.539002097606197,5.29299080593454,,,,,4.707931679544821,,,5.721220535543777,,,,5.792042724444546,4.91031727822701,5.250570031434683,,4.757703344809541,5.003407322521022,5.954373051073001,5.64703439362496,,5.695159409352455,,,6.257612190482834,,4.876067398389241,,,5.03876365922431,4.90084882332663,,5.170023807449717,5.290523708210497,5.984098481519759,,5.1081429258601965,6.232073840661608,,,,,,,,,5.582520438364176,4.839486645220922,,4.700005021378925,,5.954585686992136,,,,,6.435501391592961,5.085109604727587,,,,5.062736328475838,,6.340123143741597,,5.277617309953776,4.823359077996142,6.117149712891083,6.352432076567265,5.094525831841428
